file,meeting_title,year,bucket,use_case,description,evidence_joined,n_evidence,n_customer_quotes,n_voxel_quotes,has_customer_quote,min_quote_len,avg_quote_len
31021d17-6f04-4dcd-97d6-d45d8e625c28.json,Delaney - Reconnect - North Works Operations + Voxel,2022,nonsafety,Assign and track actions with owners and due dates,"Use Actions to assign tasks, add watchers, set due dates with reminders, and manage workflow from assigned to completed for accountability.","And then another thing we did was we created actions. | So, if you come in here and there's something you want to see that you want the whole team to take initiative on or certain sets of people to take initiative on, you can now come in here and create an action. | So let's say that I'm going to say Connor's the owner of this assignment or this action. | I really need Derek and David to be a visibility into this too. | And the one thing that I've loved the most is you can assign a due date. | So now you can create a due date, sends reminders. | And then you have a better flow of, hey, what's been assigned out, what's in progress, and what has actually been completed. | That helps really track and drive the mitigation part on the back end.",8,1,7,True,50,91.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,safety,Prioritize ergonomics hotspots and mitigate with engineering controls,Use heatmaps to find where improper bending and overreaching are most frequent and prioritize fixes like adding lift platforms to reduce bending.,"And this, the purpose of this is that I got so many projects going on with the improper bend that I'm trying to resolve them. | If I had this screen a couple of hours ago, it's literally a couple of hours ago, I went with my fab team where we needed to add some platforms to lift the material that sits on the pallet on the floor up because people are bending down to grab that box. | so this would have told me how many hotspots I am resolving because I'm lifting that skid up to waste time, and it's very, very useful.",3,3,0,True,125,171.3
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,safety,Monitor and prioritize PIT–pedestrian proximity risks by area and severity,"Analyze forklift-to-person proximity incidents at specific cameras (e.g., Rivet Press) and focus on the highest severity events to reduce collision risk.","Forklift-to-Person Failure. | What is most important in rivet press? What is most important in rivet press? Is it the forklift getting close to the person, or is it over bending, improper bend, or is it over reaching? | And you only want to look at the highest severity events. | Or how fast was the powered industrial truck going?",4,2,2,True,27,80.5
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,safety,Per-camera heatmap drill-down by incident type for safety prioritization,"When clicking a heatmap image, see counts by hazard type (e.g., improper bend, overreaching, forklift-to-person) for that camera to decide what to fix first.","It gives me date, but it doesn't give me what it is, right? | when I click on Riddick Press Camera, I wanted to see, maybe I'm asking for too much, but I want to see how many are improper bend, how many are overreaching, and how many are, | Forklift-to-Person Failure.",3,3,0,True,27,87.3
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,nonsafety,Show overdue/upcoming actions and allow due date edits,Display upcoming and overdue assigned actions prominently on the homepage and let assignees propose/edit due dates for approval when projects take longer.,if i have something that is past due i like to one sometimes uh the project takes longer than what it was assigned to be so i like to edit that date or at least be able to edit that day and send it back to the person that assigned it to me and say hey do you agree with this data and then just approve it and say yeah you're good | the first thing that pops up is like hey you hey in a few days uh there's a little activity that you you gotta take care of right a little uh thing that says so instead of the reason activity square on the right hand side something that says you got two activities dude so you better get get going on those right or or take some action right,2,2,0,True,329,335.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,nonsafety,Clarify workflow for rejected assigned actions and reassignment,Provide guidance or tooling on what happens when an assignee rejects an action and enable easy reassignment to the correct person.,"And the supervisor rejected it to me because he says, yeah, that employee is not mine. | But I don't know what happens if somebody rejects my assigned action.",2,2,0,True,69,77.5
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,nonsafety,Skeleton overlay on action videos to aid review,Include human pose/skeleton overlays on action videos so reviewers can quickly understand what occurred.,"I actually want to thank you for finally adding the skeleton on the action videos or the assign action videos. | So when I get assignments and I don't see the skeleton, I get lost.",2,2,0,True,67,88.5
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,nonsafety,Per-camera heatmap drill-down by incident type for analysis,Enable clicking a heatmap image to show incident counts by type for that camera to support deeper analysis and decision-making.,"It gives me date, but it doesn't give me what it is, right? | when I click on Riddick Press Camera, I wanted to see, maybe I'm asking for too much, but I want to see how many are improper bend, how many are overreaching, and how many are, | Forklift-to-Person Failure.",3,3,0,True,27,87.3
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024,nonsafety,Access to heatmap exploration tools for power users,Provide certain user profiles with access to a more detailed heatmap exploration view.,We have heard similar requests from people who want a more interactive way to explore these views.,1,0,1,False,98,98.0
39760c03-665a-45f6-8b9a-dd7d6f88b8d3.json,Ridge Peak Manufacturing // Voxel Ai,2022,safety,PPE compliance monitoring,"Detect missing PPE such as helmets, gloves, earplugs, safety vests, bump caps, and hairnets, and alert responsible managers.","So, you know, PPE, which I know is one of the discussions you want to talk about or use cases you want to track. | For example, if the area is supposed to wear earplugs, gloves, so in case they violate that, will the VoxelAI able to detect it? | So if they're not wearing like safety gloves or hats or vests, bump caps, missing hairnets, yes, we track all that.",3,1,2,True,112,118.3
39760c03-665a-45f6-8b9a-dd7d6f88b8d3.json,Ridge Peak Manufacturing // Voxel Ai,2022,safety,Forklift and pedestrian proximity/near-miss detection,Monitor PIT-to-pedestrian and PIT-to-PIT proximity to detect and flag near misses and intersection violations for follow-up.,"It's for like PPE, like some of the stuff we'll go over today, like people not wearing hard hats or safety vests or forklift collisions or almost collisions, right? | So this is pit proximity. | this guy, look at this, almost hits the person. | oh, no stopping intersection is up by 50-125%.",4,0,4,False,25,70.5
39760c03-665a-45f6-8b9a-dd7d6f88b8d3.json,Ridge Peak Manufacturing // Voxel Ai,2022,safety,Forklift speeding monitoring,Detect forklifts exceeding site-defined speed limits and flag incidents.,"Oh, there's speeding. Speeding. | So, for example, there's a fog clip going above the speed limit, which means it can be detected. | Look, this guy's going over the speed limit that you determined.",3,1,2,True,31,63.7
39760c03-665a-45f6-8b9a-dd7d6f88b8d3.json,Ridge Peak Manufacturing // Voxel Ai,2022,safety,Spill and leak detection (including hazardous chemicals),"Identify spills such as hydrochloric acid, paint leaks, or wastewater overflow in designated areas and alert with high severity.","Spills, I think was another one, right? | We talked about can't identify chemical spills, yep, in danger zones. | Sometimes, uh, it's like a hydrocholic acid.",3,1,2,True,39,50.7
39760c03-665a-45f6-8b9a-dd7d6f88b8d3.json,Ridge Peak Manufacturing // Voxel Ai,2022,safety,Restricted hazard/working-at-heights zone intrusion alerts,"Alert when any person enters restricted hazardous zones (e.g., working at heights areas) without authorization or competence.","can Voxel detect unauthorized personnel in a restricted hazards area? | But we can, we can use like notepad zone or working at heights so we can use that. | we have a certain work and hide areas that requires only the authorized personnel to do it or else the competent person to do it.",3,1,2,True,69,93.3
